"Loan.Amount","Loan.Term","Employment.Length","Home.Ownership","Annual.Income","Loan.Purpose","Address.State","Debt.To.Income.Ratio","No..Delinquencies.In.Last.2.Years","Earliest.Credit.Line.Opened","FICO.Credit.Score","No..Inquiries.In.Last.6.Months","Months.Since.Last.Delinquency","No..Of.Credit.Lines","No..Adverse.Public.Records","Total.Credit.Balance","Use.Of.Credit.Line","Total.Number.Of.Credit.Lines","Loan.Application.Description","No..Of.Public.Record.Bankruptcies","Class"
24000,"36 Months",0.5,"MORTGAGE",127000,"Debt Consolidation","",15,"Eight",30458.31528,670,0,7,12,"None",6759,27.8,30,224,"None","0"
6000,"36 Months",10,"MORTGAGE",75000,"0","CA",22.9,"None",31078.30903,750,2,0,12,"None",50000,64.9,34,988,"None","0"
12000,"36 Months",10,"MORTGAGE",105000,"0","CA",15.92,"None",33243.34931,720,1,0,15,"None",44400,57.7,29,0,"None","0"
5000,"36 Months",8,"MORTGAGE",54000,"Medical","CA",20.6,"None",35700.28681,760,0,0,9,"None",5388,26.9,24,522,"None","0"
2500,"36 Months",1,"NOne",32000,"Medical","AZ",11.48,"None",37170.15486,760,0,0,8,"None",1641,14.9,12,579,"None","0"
8500,"36 Months",5,"NOne",55000,"0","AL",0.41,"None",36023.5,725,0,0,8,"None",8786,44.3,17,370,"None","0"
6400,"36 Months",2,"MORTGAGE",52584,"Debt Consolidation","AZ",10.68,"Eight",36742.47292,660,1,14,8,"None",10184,71.7,21,0,"None","0"
5000,"36 Months",10,"NOne",66000,"0","",12.58,"None",34255.12292,710,0,26,6,"None",4078,44.8,18,222,"None","0"
20000,"60 Months",5,"MORTGAGE",79600,"Debt Consolidation","CA",21.03,"None",37262.48056,720,0,0,15,"None",31649,44.1,35,196,"None","0"
7000,"36 Months",5,"MORTGAGE",43000,"Medical","CA",10.58,"None",38658.11875,715,0,0,8,"None",6011,52.7,12,619,"None","0"
10000,"36 Months",0.5,"MORTGAGE",98400,"0","AZ",12.45,"None",35267.30347,730,3,0,10,"None",33186,57.8,20,322,"None","0"
28000,"60 Months",7,"NOne",68000,"Debt Consolidation","AL",16.73,"None",37335.51319,730,0,0,11,"None",32144,58.4,23,46,"None","0"
8500,"36 Months",6,"NOne",28700,"Debt Consolidation","",17.56,"None",37616.50208,660,1,0,7,"None",17488,90.6,10,149,"None","0"
2500,"36 Months",10,"NOne",60000,"Home Improvement","AL",17.64,"None",34501.48125,730,1,0,11,"None",24249,54.6,30,44,"None","0"
5500,"36 Months",10,"NOne",60000,"0","AZ",9.1,"None",36041.47361,740,2,0,11,"None",5338,31.6,18,0,"None","0"
6400,"36 Months",4,"NOne",35000,"Debt Consolidation","AZ",21.81,"None",38457.22431,665,0,61,4,"None",5615,96.8,12,0,"None","0"
30000,"36 Months",9,"MORTGAGE",155000,"Home Improvement","CA",9.86,"None",36202.17778,780,3,0,11,"None",50000,4.8,39,0,"None","0"
8000,"36 Months",2,"MORTGAGE",72000,"Home Improvement","",2.98,"Eight",32733.36181,750,0,4,9,"None",6771,16.6,21,336,"None","0"
12000,"36 Months",1,"MORTGAGE",55000,"Home Improvement","CA",0,"None",37197.11667,785,1,0,5,"None",0,0,16,148,"None","0"
7000,"36 Months",5,"NOne",35000,"Debt Consolidation","CA",9.63,"None",38215.29792,665,1,0,4,"None",11698,78.5,5,571,"None","0"
14000,"36 Months",0.5,"MORTGAGE",82000,"Medical","AL",19.42,"None",36361.16319,725,1,31,12,"None",3695,18.3,28,214,"None","0"
6300,"36 Months",5,"MORTGAGE",69930,"Home Improvement","AL",6.14,"None",35385.2375,795,0,0,5,"None",1982,7.8,16,0,"None","0"
15000,"36 Months",9,"NOne",105000,"Medical","CA",7.55,"None",38581.44028,740,1,0,6,"None",6056,19,9,0,"None","0"
12000,"36 Months",0.5,"NOne",35000,"Debt Consolidation","AL",15.74,"None",37893.16458,690,2,0,10,"None",15649,54.5,23,118,"None","0"
12000,"36 Months",0.5,"NOne",50004,"Debt Consolidation","",11.33,"None",37190.41111,660,2,64,13,"None",11660,67,17,292,"None","0"
12000,"60 Months",5,"MORTGAGE",44928,"Medical","AL",16.96,"None",35203.35694,755,0,0,9,"None",10747,17,22,0,"None","0"
10000,"36 Months",7,"NOne",67000,"Debt Consolidation","AL",6.86,"None",34639.10208,680,1,73,6,"None",9583,77.3,12,54,"None","0"
10000,"36 Months",4,"NOne",55000,"Debt Consolidation","AZ",21.6,"None",37623.44931,705,2,0,11,"None",7820,48.9,18,584,"None","0"
5000,"36 Months",5,"NOne",58800,"Medical","CA",5.57,"None",38700.40833,715,0,0,5,"None",9001,61.2,8,486,"None","0"
23675,"60 Months",4,"MORTGAGE",40896,"Debt Consolidation","AZ",25.12,"None",36000.34167,765,3,0,4,"None",6675,60.7,19,1000,"None","0"
2800,"60 Months",0.5,"NOne",24000,"Debt Consolidation","CA",4,"None",36865.49653,705,0,0,7,"Four",2183,19.5,23,302,"One","0"
7500,"36 Months",1,"MORTGAGE",42000,"Debt Consolidation","CA",16.23,"None",36161.07153,725,1,0,9,"None",26784,63.6,24,195,"None","0"
18000,"60 Months",3,"MORTGAGE",33600,"Renewable Energy","AZ",15.89,"None",31838.28403,755,1,0,4,"None",6470,33.7,12,214,"None","0"
20375,"36 Months",10,"NOne",54000,"Debt Consolidation","CA",25.71,"None",32715.15417,750,0,0,11,"None",16333,35.9,31,129,"None","0"
9000,"36 Months",7,"NOne",50000,"Debt Consolidation","",19.42,"None",36113.05833,705,3,0,7,"None",4711,77.2,44,396,"None","0"
3000,"36 Months",2,"MORTGAGE",38500,"Home Improvement","",5.61,"None",37805.15347,725,1,0,6,"None",2610,39,7,105,"None","0"
11000,"36 Months",3,"NOne",46000,"Debt Consolidation","AZ",14.71,"None",36161.51042,710,0,29,9,"None",1817,69.9,29,86,"None","0"
25000,"36 Months",1,"NOne",53000,"Debt Consolidation","CA",9.92,"None",37387.11111,675,2,0,10,"None",6588,57.3,20,0,"None","0"
12000,"36 Months",5,"MORTGAGE",75000,"Debt Consolidation","AZ",25.65,"None",36327.21181,765,2,0,13,"None",13130,16.1,60,58,"None","0"
5000,"36 Months",2,"MORTGAGE",27000,"Debt Consolidation","AZ",9.78,"None",38522.42639,705,0,0,7,"None",5740,61.1,14,462,"None","0"
7000,"36 Months",0.5,"MORTGAGE",45180,"Medical","AZ",6.61,"None",37469.14444,750,3,0,10,"None",0,0,17,394,"None","0"
20000,"60 Months",10,"NOne",175000,"0","CA",14.02,"Eight",35351.05556,675,0,5,5,"None",19099,66.3,36,157,"None","0"
6400,"36 Months",2,"MORTGAGE",50000,"Debt Consolidation","AL",18.82,"None",38541.52431,700,0,0,12,"None",2399,19.2,16,417,"None","0"
7000,"36 Months",9,"NOne",150000,"Debt Consolidation","CA",14.7,"None",36088.30347,740,3,0,11,"None",25676,42.1,41,0,"None","0"
12000,"36 Months",10,"MORTGAGE",68000,"Debt Consolidation","CA",28.59,"Eight",35986.51181,665,0,7,11,"None",29598,75.5,32,48,"None","0"
3500,"36 Months",7,"MORTGAGE",40610,"Home Improvement","AL",1.83,"None",38199.41042,770,0,0,4,"None",2083,6,7,642,"None","0"
10000,"36 Months",0.5,"MORTGAGE",33996,"Home Improvement","AZ",17.08,"None",38272.23194,670,1,0,9,"None",3918,38.2,10,194,"None","0"
6000,"36 Months",2,"NOne",44000,"Debt Consolidation","AL",21.03,"None",37915.18889,680,0,0,10,"None",13420,88.3,13,721,"None","0"
20000,"60 Months",10,"NOne",65000,"Debt Consolidation","AZ",8.88,"None",34289.48472,720,0,0,7,"None",5919,39.2,11,258,"None","0"
28625,"60 Months",4,"MORTGAGE",120000,"Renewable Energy","CA",16.6,"Eight",35845.39028,685,0,8,8,"None",50000,69.7,36,455,"None","0"
10000,"36 Months",1,"MORTGAGE",107000,"0","",15.98,"None",34353.37083,775,1,0,9,"None",50000,38.9,34,498,"None","0"
11000,"36 Months",9,"NOne",43000,"Debt Consolidation","AL",11,"Eight",31165.33472,740,0,3,14,"None",2140,5.4,31,626,"None","0"
13600,"36 Months",0.5,"NOne",55000,"0","CA",26.24,"None",36836.14375,745,0,42,8,"None",16420,63.4,20,324,"None","0"
7200,"36 Months",5,"MORTGAGE",75000,"Medical","CA",18.13,"None",38194.40417,665,1,0,15,"None",39236,63.4,21,192,"None","0"
30000,"36 Months",10,"NOne",85000,"Debt Consolidation","AL",9.85,"None",35416.15764,675,1,51,12,"None",16011,47.5,27,0,"None","0"
5000,"60 Months",10,"MORTGAGE",1e+05,"0","",1.72,"Eight",34521.49514,750,2,4,17,"None",0,0,40,0,"None","0"
6500,"36 Months",6,"NOne",35000,"Debt Consolidation","CA",7.06,"None",37290.45556,730,0,0,13,"None",7504,54.8,34,331,"None","0"
2500,"36 Months",10,"MORTGAGE",42000,"Medical","CA",18.57,"None",34984.04514,670,0,36,3,"None",5037,45.8,22,0,"None","0"
12000,"36 Months",2,"MORTGAGE",125000,"0","AL",7.24,"None",37723.37431,710,1,0,10,"None",31489,66.4,13,153,"None","0"
3200,"36 Months",2,"NOne",30000,"Medical","CA",2.84,"None",37460.05,760,1,0,9,"None",179,0.5,19,25,"None","0"
12000,"60 Months",5,"NOne",142000,"0","AL",0.19,"None",31748.42639,815,1,0,8,"None",2589,15.5,17,112,"None","0"
10000,"36 Months",8,"MORTGAGE",60000,"0","AZ",8.06,"Eight",36933.49167,730,3,7,8,"None",6041,26.7,21,1,"None","0"
1500,"36 Months",0,"NOne",51600,"Home Improvement","AL",20.74,"None",36799.36181,670,0,0,7,"None",17979,84.8,17,0,"None","0"
4900,"36 Months",2,"NOne",107000,"Debt Consolidation","AZ",10.65,"None",36790.48819,725,0,0,11,"None",26192,54.5,21,102,"None","0"
12000,"36 Months",0.5,"MORTGAGE",65000,"0","",22.39,"None",35310.10069,715,1,0,15,"None",19540,50.4,39,767,"None","0"
12000,"36 Months",9,"NOne",45000,"0","",5.23,"Eight",36586.44722,740,2,22,6,"None",9046,42.5,20,320,"None","0"
8000,"36 Months",10,"MORTGAGE",158000,"Debt Consolidation","CA",9.9,"None",34653.14167,680,2,0,13,"None",50000,79.9,30,79,"None","0"
4800,"36 Months",9,"MORTGAGE",78500,"0","CA",4.95,"None",34275.38333,775,2,0,8,"None",0,0,24,121,"None","0"
7000,"36 Months",5,"NOne",62000,"Debt Consolidation","AL",18.29,"None",37206.26319,710,1,0,15,"None",13571,30.7,37,0,"None","0"
12000,"60 Months",3,"MORTGAGE",28800,"0","AL",19.38,"None",30324.10764,720,2,29,18,"None",7509,11.4,63,69,"None","0"
8000,"36 Months",10,"NOne",44000,"Debt Consolidation","CA",20.13,"None",35633.29653,670,1,0,11,"None",23860,53,40,0,"None","0"
25000,"36 Months",10,"MORTGAGE",80000,"0","CA",10.28,"None",32692.18819,805,1,0,5,"None",50000,38.3,15,193,"None","0"
10000,"36 Months",10,"MORTGAGE",56000,"0","CA",1.67,"None",32394.28681,705,1,74,5,"Four",4432,58.3,12,482,"One","0"
12000,"36 Months",8,"MORTGAGE",2e+05,"0","AL",17.06,"None",37233.41944,705,2,34,10,"None",12372,55.5,32,93,"None","0"
10625,"36 Months",8,"NOne",30000,"Debt Consolidation","AZ",5.84,"None",34995.40903,735,0,0,11,"None",8343,44.9,24,356,"None","0"
12000,"36 Months",8,"MORTGAGE",50000,"Renewable Energy","CA",12.6,"None",36296.10069,710,2,0,11,"None",11957,43.5,16,1000,"None","0"
6000,"36 Months",2,"NOne",35000,"Debt Consolidation","AL",7.85,"None",36784.45417,735,2,0,7,"None",9432,47.2,18,579,"None","0"
24000,"60 Months",6,"MORTGAGE",60000,"Home Improvement","AZ",22.6,"None",36534.10069,680,2,0,17,"Four",15527,90.8,25,0,"None","0"
10500,"36 Months",2,"MORTGAGE",30000,"Home Improvement","CA",2.84,"None",35657.30139,760,1,0,10,"None",3257,15.1,18,554,"None","0"
9975,"36 Months",1,"NOne",24148,"Debt Consolidation","CA",15.6,"None",31693.14861,725,0,0,6,"None",21052,85.2,10,246,"None","0"
3000,"36 Months",10,"NOne",108000,"Medical","",18.04,"None",34346.375,705,0,49,24,"None",24434,56.6,61,289,"None","0"
2500,"36 Months",8,"NOne",31300,"0","AZ",22.31,"None",35573.26944,680,2,47,12,"Four",3239,26.3,23,139,"One","0"
2900,"36 Months",0.5,"NOne",50000,"Medical","AZ",4.82,"None",37153.49792,735,2,0,10,"None",1312,9,15,151,"None","0"
4000,"36 Months",10,"MORTGAGE",52000,"0","AL",10.11,"None",37497.44861,700,0,38,10,"None",1373,17,17,0,"None","0"
15000,"36 Months",0.5,"MORTGAGE",90000,"Debt Consolidation","AZ",12.17,"None",30985.23542,765,2,0,20,"None",13641,36.1,49,83,"None","0"
18000,"36 Months",10,"NOne",90000,"0","AL",7.4,"None",34146.34931,720,2,0,8,"None",18039,69.9,23,0,"None","0"
18000,"36 Months",10,"MORTGAGE",92000,"0","",18.08,"None",32434.38681,685,0,28,11,"None",16566,69.9,23,0,"None","0"
3500,"36 Months",4,"NOne",35010,"Debt Consolidation","AL",17.41,"None",37924.08611,675,2,59,10,"None",2028,48.3,14,224,"None","0"
4800,"60 Months",4,"NOne",47000,"0","AL",21.5,"Eight",36866.37847,660,3,12,8,"None",1118,27.9,23,0,"None","0"
5000,"36 Months",2,"NOne",35880,"Medical","AL",3.65,"None",30601.04583,795,0,0,8,"None",4787,10.8,20,159,"None","0"
6600,"36 Months",2,"MORTGAGE",56004,"0","AL",15.92,"None",38405.225,740,2,0,13,"None",2243,5.3,21,92,"None","0"
20000,"60 Months",10,"MORTGAGE",82500,"0","AL",14.15,"None",35015.28333,660,0,68,9,"None",28011,88.9,15,0,"None","0"
2000,"36 Months",2,"NOne",33000,"0","AL",20.95,"None",37545.44444,705,1,31,7,"None",4332,51.6,17,391,"None","0"
7000,"36 Months",5,"MORTGAGE",42000,"Debt Consolidation","AL",13.86,"None",34453.29097,755,0,0,7,"None",0,0,30,111,"None","0"
7000,"36 Months",9,"MORTGAGE",102000,"Debt Consolidation","CA",12.96,"None",36398.35278,700,1,26,10,"None",8246,50.6,23,70,"None","0"
16500,"36 Months",8,"MORTGAGE",75000,"0","AL",16.06,"None",35033.1875,715,0,28,7,"None",43373,66.9,23,267,"None","0"
2250,"36 Months",2,"NOne",31000,"Renewable Energy","CA",0.54,"None",38976.53333,700,1,40,5,"None",14,0.4,7,0,"None","0"
15000,"36 Months",9,"MORTGAGE",112000,"Debt Consolidation","CA",20.42,"Eight",35086.14583,710,0,11,18,"None",50000,76.2,47,152,"None","0"
5000,"36 Months",0,"NOne",27919.2,"Medical","CA",23.77,"None",32063.42986,690,0,72,9,"None",5739,72.8,16,0,"None","0"
7000,"36 Months",2,"NOne",38400,"Renewable Energy","AL",6.44,"None",36623.47292,735,3,30,13,"None",2149,5.9,33,364,"None","0"
16000,"60 Months",0.5,"NOne",67000,"Debt Consolidation","AZ",2.26,"None",36757.38611,710,2,0,11,"None",14832,65.9,33,955,"None","0"
6400,"36 Months",5,"NOne",57192,"0","AZ",1.57,"None",35952.48333,765,0,0,10,"None",4521,10.1,20,960,"None","0"
6000,"36 Months",0.5,"NOne",51541.36,"Medical","AL",4.68,"None",38086.14931,720,0,0,3,"None",4342,46.2,6,712,"None","0"
13000,"36 Months",0.5,"NOne",67000,"Debt Consolidation","AL",18.29,"None",37353.24097,710,2,0,14,"None",9421,51.8,27,0,"None","0"
22000,"60 Months",10,"MORTGAGE",59380,"Debt Consolidation","AZ",11.22,"None",35282.5375,710,0,0,13,"None",15982,73.6,21,276,"None","0"
8000,"36 Months",0,"MORTGAGE",144000,"Debt Consolidation","CA",4.33,"Eight",35295.18125,670,0,19,10,"None",10824,71.7,24,182,"None","0"
6000,"36 Months",3,"NOne",80000,"0","AZ",0.15,"None",39432.08542,750,0,0,2,"None",71,11.8,11,202,"None","0"
4800,"36 Months",0.5,"MORTGAGE",27040,"Home Improvement","",22.5,"None",37662.50417,750,1,0,16,"None",974,4.3,26,1000,"None","0"
14000,"36 Months",4,"MORTGAGE",85634,"Debt Consolidation","",12.19,"None",35283.26458,725,0,0,16,"None",18688,54.2,31,0,"None","0"
5000,"36 Months",8,"MORTGAGE",54300,"Medical","AL",4.86,"None",37571.17361,710,3,26,8,"Four",6501,41.7,17,49,"One","0"
3600,"36 Months",4,"MORTGAGE",20004,"Debt Consolidation","CA",3.6,"None",38516.24792,720,2,0,5,"None",3475,21.6,5,108,"None","0"
14125,"36 Months",4,"NOne",30000,"Debt Consolidation","AL",18.2,"None",36601.26111,695,3,52,5,"None",24339,50.5,18,319,"None","0"
7800,"60 Months",5,"NOne",95000,"Debt Consolidation","AL",23.1,"None",34228.26458,690,0,52,19,"None",32517,86.9,29,0,"None","0"
2500,"36 Months",10,"MORTGAGE",101000,"Medical","",13.76,"None",30000,680,1,29,7,"None",45304,96.6,15,193,"None","0"
10000,"36 Months",0.5,"MORTGAGE",60000,"Home Improvement","CA",1.28,"None",38476.09444,700,1,0,3,"None",4980,55.3,7,40,"None","0"
23000,"36 Months",10,"MORTGAGE",84000,"0","AL",20.81,"None",33125.07847,725,3,0,10,"None",21598,54.7,37,501,"None","0"
2200,"36 Months",2,"NOne",40000,"Medical","CA",14.55,"None",38766.29167,730,0,0,16,"None",1959,9.8,21,200,"None","0"
25000,"60 Months",10,"MORTGAGE",175000,"Debt Consolidation","AL",9.73,"None",32977.42986,725,2,38,13,"None",24053,52,34,0,"None","0"
6000,"36 Months",2,"MORTGAGE",46500,"Debt Consolidation","AL",12.72,"None",38146.45556,660,1,26,10,"None",4942,55.5,27,163,"None","0"
25000,"60 Months",9,"MORTGAGE",133250,"Debt Consolidation","AZ",14.54,"None",30977.475,670,0,0,11,"None",22219,39.3,42,0,"None","0"
10000,"36 Months",10,"MORTGAGE",70596,"Debt Consolidation","",11.61,"None",33335.46111,720,2,0,9,"None",15116,38.7,33,45,"None","0"
15500,"60 Months",9,"MORTGAGE",56510,"Debt Consolidation","CA",8.92,"None",38255.11736,765,0,0,7,"None",3562,19.6,17,0,"None","0"
15000,"36 Months",4,"NOne",58000,"Debt Consolidation","AZ",7.28,"None",37612.25625,685,0,0,8,"None",9108,82.8,10,242,"None","0"
7500,"36 Months",1,"MORTGAGE",33000,"Debt Consolidation","AZ",14.76,"None",30000,745,5,0,27,"None",23875,12.6,43,263,"None","0"
9250,"36 Months",0.5,"NOne",31000,"Medical","AL",21.64,"None",36112.07292,665,0,0,15,"None",19958,86.1,28,318,"None","0"
4800,"36 Months",10,"MORTGAGE",1e+05,"Debt Consolidation","",13.21,"None",35473.28125,755,2,0,15,"None",4664,5.9,31,0,"None","0"
6250,"36 Months",6,"MORTGAGE",29004,"Debt Consolidation","AL",23.54,"None",37164.50139,685,1,38,8,"None",11387,90.4,36,423,"None","0"
7000,"36 Months",0.5,"NOne",20244,"0","AL",5.99,"None",35035.26944,710,0,0,12,"None",4641,33.1,17,69,"None","0"
2125,"36 Months",3,"MORTGAGE",5000,"0","CA",33.6,"None",39504.17569,680,0,0,11,"None",4582,52.7,17,0,"None","0"
1000,"36 Months",0,"NOne",24000,"Home Improvement","AZ",6.6,"None",30803.06736,675,0,0,2,"Four",3966,94.4,18,203,"One","0"
4000,"36 Months",1,"NOne",41004,"Medical","CA",10.74,"None",35133.15069,790,3,0,11,"None",2775,13.7,18,15,"None","0"
12000,"60 Months",0.5,"MORTGAGE",118404,"Home Improvement","",8.39,"Eight",38171.35069,710,1,15,16,"None",263,1.7,31,1000,"None","0"
12000,"36 Months",2,"NOne",34999,"Debt Consolidation","CA",15.39,"None",36027.30903,710,2,0,7,"None",16862,54.7,7,1000,"None","0"
2175,"36 Months",3,"NOne",44000,"0","AZ",1.12,"None",39001.53681,710,0,0,1,"None",1951,75,2,62,"None","0"
8875,"36 Months",10,"NOne",25920,"Debt Consolidation","AL",31.7,"None",35270.06597,700,0,0,19,"None",17422,49.9,37,229,"None","0"
20000,"36 Months",0.5,"NOne",90000,"Debt Consolidation","",7.47,"None",31703.46458,680,0,40,6,"None",19415,98.1,14,0,"None","0"
25000,"36 Months",1,"NOne",150000,"Home Improvement","AZ",18.78,"Eight",33208.46736,720,3,5,12,"None",4546,13.3,40,690,"None","0"
7000,"36 Months",0.5,"NOne",56000,"Home Improvement","AZ",8.61,"None",38073.29028,695,2,0,6,"None",9342,43.9,14,208,"None","0"
3600,"36 Months",1,"NOne",30000,"Medical","AL",7.88,"None",34264.48403,685,0,64,5,"Four",7600,71.7,10,308,"None","0"
10000,"36 Months",4,"NOne",70000,"0","AZ",24.02,"None",38142.19097,660,0,0,12,"None",14062,91.3,17,0,"None","0"
12000,"36 Months",2,"MORTGAGE",44000,"Medical","CA",13.66,"None",30034.31181,750,3,0,8,"None",4516,47.5,17,1000,"None","0"
1450,"60 Months",5,"MORTGAGE",24000,"Debt Consolidation","",29,"None",37965.26597,725,0,0,6,"None",2096,41.9,11,0,"None","0"
9000,"36 Months",10,"MORTGAGE",90000,"0","AZ",15.78,"None",36879.39097,660,2,0,15,"None",5377,47.2,28,0,"None","0"
21000,"60 Months",2,"MORTGAGE",90000,"0","AL",24.28,"None",36814.34722,695,3,0,10,"None",21874,56.4,25,84,"None","0"
15000,"36 Months",0.5,"NOne",40000,"0","AL",20.4,"None",33644.28056,800,0,0,6,"None",3823,9,18,318,"None","0"
15000,"36 Months",10,"NOne",60000,"0","CA",14.54,"None",36172.23264,690,1,0,6,"None",2383,58.1,8,85,"None","0"
7000,"36 Months",3,"NOne",39600,"0","CA",9.18,"Eight",37693.05764,680,1,6,3,"None",0,0,9,334,"None","0"
10000,"36 Months",10,"MORTGAGE",40000,"Home Improvement","AL",6.15,"None",32110.50069,730,2,75,12,"None",1101,3.3,26,565,"None","0"
12000,"36 Months",1,"NOne",84996,"Debt Consolidation","AL",9.76,"Eight",37365.48264,665,0,21,5,"None",5036,49.9,12,416,"None","0"
12000,"36 Months",5,"MORTGAGE",62510,"0","AZ",10.94,"None",33714.29514,705,1,28,6,"None",4720,13.9,26,0,"None","0"
3000,"36 Months",3,"MORTGAGE",38400,"0","CA",1.78,"None",30000,830,0,0,3,"None",3353,16.5,10,119,"None","0"
14400,"60 Months",7,"MORTGAGE",60000,"Home Improvement","AZ",22.48,"None",37565.23889,660,2,45,9,"None",13057,81.1,14,1000,"None","0"
9500,"36 Months",5,"NOne",27300,"Debt Consolidation","AZ",22.86,"None",39119.29236,690,3,0,6,"None",5940,59.4,12,81,"None","0"
7000,"36 Months",10,"NOne",19200,"Debt Consolidation","CA",13,"None",38147.47917,675,0,0,5,"Four",6743,60.2,15,0,"One","0"
9750,"36 Months",10,"MORTGAGE",52000,"Renewable Energy","",21.83,"None",33428.23194,680,1,0,10,"None",22877,83.8,23,0,"None","0"
21500,"36 Months",10,"NOne",132000,"Debt Consolidation","",11.7,"None",35330.35278,735,2,0,9,"None",0,0,21,0,"None","0"
16000,"36 Months",10,"MORTGAGE",50004,"Debt Consolidation","AZ",19.03,"None",36457.19375,745,4,0,8,"None",10740,40.4,21,65,"None","0"
6000,"36 Months",2,"NOne",48000,"0","CA",19.4,"None",35943.53403,675,1,59,17,"None",6940,34.5,38,322,"None","0"
8500,"36 Months",2,"NOne",59000,"Debt Consolidation","AL",15.36,"None",37912.25278,710,0,0,8,"None",6444,41.8,17,316,"None","0"
5000,"36 Months",2,"MORTGAGE",98000,"0","CA",8.33,"None",32853.35694,750,0,0,6,"None",28209,58.4,27,125,"None","0"
10000,"36 Months",2,"NOne",90000,"Home Improvement","CA",0.53,"None",38416.12708,730,0,40,7,"None",1285,8.8,10,0,"None","0"
3000,"36 Months",0.5,"NOne",130000,"Debt Consolidation","CA",0.6,"None",34274.43125,665,0,43,5,"None",3100,73.8,15,1,"None","0"
5600,"36 Months",4,"NOne",40000,"Debt Consolidation","AZ",25.29,"None",37376.46528,675,1,0,8,"None",17471,58.2,13,118,"None","0"
15000,"36 Months",10,"NOne",47881.47,"0","",10.23,"None",36725.16875,745,0,0,3,"None",14206,67.6,11,83,"None","0"
10000,"36 Months",6,"MORTGAGE",52000,"Home Improvement","AL",0.83,"None",37734.14792,760,1,0,5,"None",1186,9.1,19,1000,"None","0"
12000,"36 Months",1,"MORTGAGE",61776,"Debt Consolidation","AZ",20.59,"None",38000.53542,730,1,0,9,"None",2941,56.6,21,168,"None","0"
12500,"36 Months",0.5,"NOne",90000,"Debt Consolidation","AZ",15.2,"Eight",36860.13264,695,3,5,8,"None",8894,36.8,12,313,"None","0"
22750,"36 Months",0,"MORTGAGE",35000,"Home Improvement","CA",16.66,"None",30000,780,4,0,15,"None",10754,13,33,126,"None","0"
3000,"36 Months",0.5,"NOne",17280,"Debt Consolidation","AZ",3.89,"None",37005.06111,675,1,0,9,"None",1366,85.4,15,75,"None","0"
4000,"36 Months",2,"MORTGAGE",2e+05,"0","CA",14.91,"None",35070.31319,675,1,36,23,"None",8847,36.9,55,344,"None","0"
30000,"60 Months",1,"NOne",95000,"Debt Consolidation","CA",21.6,"None",37809.42014,670,0,0,14,"None",30195,82.5,30,329,"None","0"
5200,"36 Months",1,"MORTGAGE",34000,"Medical","CA",1.52,"Eight",36942.46111,705,1,17,10,"None",4699,28.8,15,52,"None","0"
5000,"36 Months",10,"NOne",70000,"Debt Consolidation","AL",22.92,"None",38201.39375,670,1,47,8,"None",11268,67.1,13,250,"None","0"
7200,"36 Months",0.5,"NOne",60000,"Home Improvement","CA",14.34,"None",38308.10347,685,0,48,9,"None",1068,10.9,19,152,"None","0"
7000,"36 Months",10,"MORTGAGE",60000,"0","AZ",7.59,"None",35282.36458,765,1,52,11,"None",27957,42.9,22,0,"None","0"
21000,"36 Months",10,"MORTGAGE",75000,"0","",20.14,"None",31793.29444,705,0,41,9,"None",28703,88.3,39,279,"None","0"
20000,"36 Months",3,"NOne",66000,"Debt Consolidation","CA",15.85,"None",34671.46667,735,1,0,12,"None",10654,30.8,23,663,"None","0"
3000,"36 Months",5,"MORTGAGE",35000,"0","AL",2.09,"None",34322.3125,785,0,54,6,"None",301,1.3,22,0,"None","0"
5000,"36 Months",1,"MORTGAGE",35000,"Renewable Energy","",3.26,"None",38715.38958,675,0,0,9,"None",4685,27.6,10,58,"None","0"
10000,"36 Months",9,"NOne",103000,"Debt Consolidation","CA",15.22,"None",35297.12986,750,1,0,7,"None",7015,24.5,20,152,"None","0"
6000,"36 Months",2,"MORTGAGE",60000,"Debt Consolidation","AZ",9.82,"None",36862.19861,665,0,0,7,"None",7540,72.5,20,0,"None","0"
13000,"36 Months",0.5,"NOne",39600,"Debt Consolidation","AZ",21.39,"None",37693.22083,675,0,32,6,"None",14021,71.9,13,572,"None","0"
9000,"36 Months",10,"MORTGAGE",165000,"0","AL",6.76,"None",30000,765,0,0,12,"None",50000,52.5,34,0,"None","0"
1500,"36 Months",1,"NOne",12000,"0","CA",24.4,"None",34211.35486,730,0,0,8,"None",1751,33,14,0,"None","0"
15000,"36 Months",5,"MORTGAGE",112000,"Debt Consolidation","AZ",12.15,"Eight",34738.36528,670,1,20,12,"None",37859,82.5,27,116,"None","0"
